Time,Value,is_anomaly
2024-06-05 17:31:10,27.0,0
2024-06-05 17:31:15,27.0,0
2024-06-05 17:31:20,27.0,0
2024-06-05 17:31:25,27.0,0
2024-06-05 17:31:30,27.0,0
2024-06-05 17:31:35,27.0,0
2024-06-05 17:31:40,27.0,0
2024-06-05 17:31:45,27.0,0
2024-06-05 17:31:50,27.0,0
2024-06-05 17:31:55,27.0,0
2024-06-05 17:32:00,27.0,0
2024-06-05 17:32:05,27.0,0
2024-06-05 17:32:10,27.0,0
2024-06-05 17:32:15,27.0,0
2024-06-05 17:32:20,27.0,0
2024-06-05 17:32:25,27.0,0
2024-06-05 17:32:30,27.0,0
2024-06-05 17:32:35,27.0,0
2024-06-05 17:32:40,27.0,0
2024-06-05 17:32:45,27.0,0
2024-06-05 17:32:50,27.0,0
2024-06-05 17:32:55,27.0,0
2024-06-05 17:33:00,27.0,0
2024-06-05 17:33:05,27.0,0
2024-06-05 17:33:10,27.0,0
2024-06-05 17:33:15,27.0,0
2024-06-05 17:33:20,27.0,0
2024-06-05 17:33:25,27.0,0
2024-06-05 17:33:30,27.0,0
2024-06-05 17:33:35,27.0,0
2024-06-05 17:33:40,27.0,0
2024-06-05 17:33:45,27.0,0
2024-06-05 17:33:50,27.0,0
2024-06-05 17:33:55,27.0,0
2024-06-05 17:34:00,27.0,0
2024-06-05 17:34:05,27.0,0
2024-06-05 17:34:10,27.0,0
2024-06-05 17:34:15,27.0,0
2024-06-05 17:34:20,27.0,0
2024-06-05 17:34:25,27.0,0
2024-06-05 17:34:30,27.0,0
2024-06-05 17:34:35,27.0,0
2024-06-05 17:34:40,27.0,0
2024-06-05 17:34:45,27.0,0
2024-06-05 17:34:50,27.0,0
2024-06-05 17:34:55,27.0,0
2024-06-05 17:35:00,27.0,0
2024-06-05 17:35:05,27.0,0
2024-06-05 17:35:10,27.0,0
2024-06-05 17:35:15,27.0,0
2024-06-05 17:35:20,27.0,0
2024-06-05 17:35:25,27.0,0
2024-06-05 17:35:30,27.0,0
2024-06-05 17:35:35,27.0,0
2024-06-05 17:35:40,27.0,0
2024-06-05 17:35:45,27.0,0
2024-06-05 17:35:50,27.0,0
2024-06-05 17:35:55,27.0,0
2024-06-05 17:36:00,27.0,0
2024-06-05 17:36:05,27.0,0
2024-06-05 17:36:10,27.0,0
2024-06-05 17:36:15,27.0,0
2024-06-05 17:36:20,27.0,0
2024-06-05 17:36:25,27.0,0
2024-06-05 17:36:30,27.0,0
2024-06-05 17:36:35,27.0,0
2024-06-05 17:36:40,27.0,0
2024-06-05 17:36:45,27.0,0
2024-06-05 17:36:50,27.0,0
2024-06-05 17:36:55,27.0,0
2024-06-05 17:37:00,27.0,0
2024-06-05 17:37:05,27.0,0
2024-06-05 17:37:10,27.0,0
2024-06-05 17:37:15,27.0,0
2024-06-05 17:37:20,27.0,0
2024-06-05 17:37:25,27.0,0
2024-06-05 17:37:30,27.0,0
2024-06-05 17:37:35,27.0,0
2024-06-05 17:37:40,27.0,0
2024-06-05 17:37:45,27.0,0
2024-06-05 17:37:50,27.0,0
2024-06-05 17:37:55,27.0,0
2024-06-05 17:38:00,27.0,0
2024-06-05 17:38:05,27.0,0
2024-06-05 17:38:10,27.0,0
2024-06-05 17:38:15,27.0,0
2024-06-05 17:38:20,27.0,0
2024-06-05 17:38:25,27.0,0
2024-06-05 17:38:30,27.0,0
2024-06-05 17:38:36,27.0,0
2024-06-05 17:38:41,27.0,0
2024-06-05 17:38:46,27.0,0
2024-06-05 17:38:51,27.0,0
2024-06-05 17:38:56,27.0,0
2024-06-05 17:39:01,27.0,0
2024-06-05 17:39:06,27.0,0
2024-06-05 17:39:11,27.0,0
2024-06-05 17:39:16,27.0,0
2024-06-05 17:39:21,27.0,0
2024-06-05 17:39:26,27.0,0
2024-06-05 17:39:31,27.0,0
2024-06-05 17:39:36,27.0,0
2024-06-05 17:39:41,27.0,0
2024-06-05 17:39:46,27.0,0
2024-06-05 17:39:51,27.0,0
2024-06-05 17:39:56,27.0,0
2024-06-05 17:40:01,27.0,0
2024-06-05 17:40:06,27.0,0
2024-06-05 17:40:11,27.0,0
2024-06-05 17:40:16,27.0,0
2024-06-05 17:40:21,27.0,0
2024-06-05 17:40:26,27.0,0
2024-06-05 17:40:31,27.0,0
2024-06-05 17:40:36,27.0,0
2024-06-05 17:40:41,27.0,0
2024-06-05 17:40:46,27.0,0
2024-06-05 17:40:51,27.0,0
2024-06-05 17:40:56,27.0,0
2024-06-05 17:41:01,27.0,0
2024-06-05 17:41:06,27.0,0
2024-06-05 17:41:11,27.0,0
2024-06-05 17:41:16,27.0,0
2024-06-05 17:41:21,27.0,0
2024-06-05 17:41:26,27.0,0
2024-06-05 17:41:31,27.0,0
2024-06-05 17:41:36,27.0,0
2024-06-05 17:41:41,27.0,0
2024-06-05 17:41:46,27.0,0
2024-06-05 17:41:51,27.0,0
2024-06-05 17:41:56,27.0,0
2024-06-05 17:42:01,27.0,0
2024-06-05 17:42:06,27.0,0
2024-06-05 17:42:11,27.0,0
2024-06-05 17:42:16,27.0,0
2024-06-05 17:42:21,27.0,0
2024-06-05 17:42:26,27.0,0
2024-06-05 17:42:31,27.0,0
2024-06-05 17:42:36,27.0,0
2024-06-05 17:42:41,27.0,0
2024-06-05 17:42:46,27.0,0
2024-06-05 17:42:51,27.0,0
2024-06-05 17:42:56,27.0,0
2024-06-05 17:43:01,27.0,0
2024-06-05 17:43:06,27.0,0
2024-06-05 17:43:11,27.0,0
2024-06-05 17:43:16,27.0,0
2024-06-05 17:43:21,27.0,0
2024-06-05 17:43:26,27.0,0
2024-06-05 17:43:31,27.0,0
2024-06-05 17:43:36,27.0,0
2024-06-05 17:43:41,27.0,0
2024-06-05 17:43:46,27.0,0
2024-06-05 17:43:51,27.0,0
2024-06-05 17:43:56,27.0,0
2024-06-05 17:44:01,27.0,0
2024-06-05 17:44:06,27.0,0
2024-06-05 17:44:11,27.0,0
2024-06-05 17:44:16,27.0,0
2024-06-05 17:44:21,27.0,0
2024-06-05 17:44:26,27.0,0
2024-06-05 17:44:31,27.0,0
2024-06-05 17:44:36,27.0,0
2024-06-05 17:44:41,27.0,0
2024-06-05 17:44:46,27.0,0
2024-06-05 17:44:51,27.0,0
2024-06-05 17:44:56,27.0,0
2024-06-05 17:45:01,27.0,0
2024-06-05 17:45:06,27.0,0
2024-06-05 17:45:11,27.0,0
2024-06-05 17:45:16,27.0,0
2024-06-05 17:45:21,27.0,0
2024-06-05 17:45:26,27.0,0
2024-06-05 17:45:31,27.0,0
2024-06-05 17:45:36,27.0,0
2024-06-05 17:45:41,27.0,0
2024-06-05 17:45:46,27.0,0
2024-06-05 17:45:51,27.0,0
2024-06-05 17:45:56,27.0,0
2024-06-05 17:46:01,27.0,0
2024-06-05 17:46:07,27.0,0
2024-06-05 17:46:12,27.0,0
2024-06-05 17:46:17,27.0,0
2024-06-05 17:46:22,27.0,0
2024-06-05 17:46:27,27.0,0
2024-06-05 17:46:32,27.0,0
2024-06-05 17:46:37,27.0,0
2024-06-05 17:46:42,27.0,0
2024-06-05 17:46:47,27.0,0
2024-06-05 17:46:52,27.0,0
2024-06-05 17:46:57,27.0,0
2024-06-05 17:47:02,27.0,0
2024-06-05 17:47:07,27.0,0
2024-06-05 17:47:12,27.0,0
2024-06-05 17:47:17,27.0,0
2024-06-05 17:47:22,27.0,0
2024-06-05 17:47:27,27.0,0
2024-06-05 17:47:32,27.0,0
2024-06-05 17:47:37,27.0,0
2024-06-05 17:47:42,27.0,0
2024-06-05 17:47:47,27.0,0
2024-06-05 17:47:52,27.0,0
2024-06-05 17:47:57,27.0,0
2024-06-05 17:48:02,27.0,0
2024-06-05 17:48:07,27.0,0
2024-06-05 17:48:12,27.0,0
2024-06-05 17:48:17,27.0,0
2024-06-05 17:48:22,27.0,0
2024-06-05 17:48:27,27.0,0
2024-06-05 17:48:32,27.0,0
2024-06-05 17:48:37,27.0,0
2024-06-05 17:48:42,27.0,0
2024-06-05 17:48:47,27.0,0
2024-06-05 17:48:52,27.0,0
2024-06-05 17:48:57,27.0,0
2024-06-05 17:49:02,27.0,0
2024-06-05 17:49:07,27.0,0
2024-06-05 17:49:12,27.0,0
2024-06-05 17:49:17,27.0,0
2024-06-05 17:49:22,27.0,0
2024-06-05 17:49:27,27.0,0
2024-06-05 17:49:32,27.0,0
2024-06-05 17:49:37,27.0,0
2024-06-05 17:49:42,27.0,0
2024-06-05 17:49:47,27.0,0
2024-06-05 17:49:52,27.0,0
2024-06-05 17:49:57,27.0,0
2024-06-05 17:50:02,27.0,0
2024-06-05 17:50:07,27.0,0
2024-06-05 17:50:12,27.0,0
2024-06-05 17:50:17,27.0,0
2024-06-05 17:50:22,27.0,0
2024-06-05 17:50:27,27.0,0
2024-06-05 17:50:32,27.0,0
2024-06-05 17:50:37,27.0,0
2024-06-05 17:50:42,27.0,0
2024-06-05 17:50:47,27.0,0
2024-06-05 17:50:52,27.0,0
2024-06-05 17:50:57,27.0,0
2024-06-05 17:51:02,27.0,0
